Id,SalePrice
1628,1476.8759434720555
1629,776.1360147875113
1630,2544.7286190614095
1631,1598.7555828032862
1632,1810.0263451614137
1633,708.7704397324386
1634,1252.633652032045
1635,1015.1297196327506
1636,1321.6021393705169
1637,1476.307676334452
1638,1265.7304406348308
1639,1658.8818667246123
1640,1612.7806776411144
1641,1429.0364402568928
1642,1299.1032498231168
1643,1406.5053162798351
1644,1317.4701138726093
1645,1807.3879228807614
1646,1247.1087795945034
1647,1318.2550045840592
1648,1317.8791788876435
1649,1167.9544119898717
1650,967.4086841910291
1651,967.465128428955
1652,682.76020920655
1653,682.7977963861465
1654,1104.737793583345
1655,1180.9876690794374
1656,1122.1023559349014
1657,1104.7701405254293
1658,1122.1470273343996
1659,936.4529036916041
1660,1037.7592144475352
1661,2252.6099071860776
1662,1886.8698279100006
1663,2250.307696165428
1664,2939.213841617416
1665,1935.1933945672508
1666,1986.1758888985173
1667,1959.6509977805974
1668,1939.7052901774932
1669,1685.3354609645578
1670,1986.7817212272178
1671,1961.711747274526
1672,2729.50321984537
1673,1570.7852497063736
1674,1784.1448581992083
1675,1515.6497031800402
1676,1457.97851668145
1677,1509.0577611307401
1678,2773.9567688297543
1679,2449.9125355428364
1680,2099.3847270644
1681,1620.3435602932836
1682,1908.5637810844212
1683,1567.7284245849846
1684,1016.2431288847831
1685,1039.7361798744846
1686,1362.4577843350028
1687,706.5651128980447
1688,1180.8646054047254
1689,1152.6536562723138
1690,1070.4809936123534
1691,960.0433407523047
1692,1285.1905594019427
1693,706.5401539443116
1694,1087.3034751284122
1695,721.9029994018181
1696,1626.018403656977
1697,721.939663179338
1698,1961.0244420179997
1699,2265.2176577218747
1700,1467.8496724983468
1701,1600.7024762257895
1702,1890.607376249402
1703,1811.7258425343443
1704,1897.3917017732279
1705,1589.4398893198882
1706,2744.749212799006
1707,1602.181320482283
1708,1564.4607199243592
1709,1706.5993639015426
1710,1552.0494282553334
1711,1253.0689070645851
1712,2045.9150608339062
1713,1844.7480872006447
1714,1731.968642549911
1715,1140.5046712673964
1716,1360.3610629198288
1717,1274.9167068749214
1718,1293.5757972125925
1719,1203.2100283742657
1720,1686.5798309508486
1721,1244.8507413348998
1722,1244.62230546233
1723,1244.823477197485
1724,1617.7225463049022
1725,1353.3672410471647
1726,1164.8108503743301
1727,1486.581848252697
1728,1060.889650983225
1729,957.4689561930476
1730,525.3057006341076
1731,1096.0855506966905
1732,967.5260735551818
1733,967.3772970076263
1734,1143.8184880986378
1735,1020.627509760749
1736,1020.5808676174189
1737,2243.459993558778
1738,1304.735443035847
1739,1981.7384888374422
1740,1923.7883943154409
1741,1309.8410169301021
1742,1054.981592157829
1743,984.2923798425313
1744,1888.8267882527723
1745,1939.2609468196713
1746,1021.320181989108
1747,1203.7588968746982
1748,1510.9892212779937
1749,1450.823948854252
1750,1357.7238042589781
1751,1394.6501208543646
1752,967.4199191370024
1753,1748.2247048949423
1754,1546.8776708058303
1755,1399.8322784351142
1756,1000.8095795895479
1757,967.4486954749194
1758,1250.8974662679661
1759,1357.8457943884666
1760,1465.5595733862547
1761,1442.1597622440852
1762,1216.8946180805272
1763,1449.9343528326337
1764,1073.8255119846892
1765,1875.3670817882953
1766,1621.0131892081556
1767,1743.4011792263602
1768,1298.9029804378224
1769,1483.3231682825472
1770,1105.1380358263352
1771,1342.1916187838524
1772,1541.8689413290037
1773,1339.9807440401419
1774,2078.60960113372
1775,1187.134670832474
1776,840.8273486570532
1777,888.6441087555239
1778,1152.7570330995227
1779,341.228100539167
1780,1011.4546128211357
1781,1340.0033892757858
1782,887.3785594764247
1783,944.1548171625973
1784,631.8960491995026
1785,1184.700371891279
1786,1756.6752188172336
1787,939.918412681989
1788,520.2947102725245
1789,842.0515168101379
1790,733.627964384641
1791,1748.3714098542905
1792,1539.8372039305707
1793,1162.715839654991
1794,1064.1449913838567
1795,1234.7431081505806
1796,455.7676522928315
1797,983.3832284592531
1798,1163.6833084254035
1799,821.0303174606402
1800,774.2498330939699
1801,1104.1655967821093
1802,1140.2437478016925
1803,1155.336030773574
1804,1052.9723089486301
1805,1168.2348927914657
1806,1139.1008519356792
1807,1353.2950446409789
1808,567.3148373193276
1809,831.0320792641467
1810,1012.1788213563615
1811,975.8065020371217
1812,1074.1739981461355
1813,1014.3801792904005
1814,963.9588747282481
1815,176.9007126454162
1816,747.1555751316396
1817,987.9079306865602
1818,1324.669964199123
1819,883.1290536257848
1820,753.0227490159707
1821,1226.1933072034228
1822,1044.736884247047
1823,431.13720697538525
1824,1254.9196416262268
1825,710.3469913590297
1826,712.7128998806724
1827,1083.3216879226904
1828,1237.5842999473787
1829,1198.1209592251187
1830,1368.6941481515178
1831,1102.8327311897451
1832,1459.606699032806
1833,1139.112870890627
1834,803.3876610277949
1835,1371.3917486490343
1836,1470.9414402833274
1837,969.8416818429695
1838,976.3938731522303
1839,669.7451946701989
1840,1340.0814354451734
1841,1286.840969253581
1842,802.0630311108849
1843,1175.9383354424542
1844,673.3741471808661
1845,956.1815945386847
1846,1271.4842142950363
1847,1265.5753240532586
1848,189.91601331584587
1849,388.377553206829
1850,1199.139838801343
1851,1082.0468237597727
1852,1216.9320859198642
1853,1172.5487550958708
1854,1180.3155999712128
1855,810.1150298697809
1856,1425.4004981669461
1857,561.7746154441263
1858,619.9013808711533
1859,430.0620701679726
1860,1259.584850725799
1861,424.03433167821214
1862,1748.6370580290945
1863,1748.5714200110212
1864,1748.571529677988
1865,1768.7919344282873
1866,1917.4632414752225
1867,1637.715153719661
1868,2048.1958699675683
1869,1433.59566947544
1870,1400.4492094970094
1871,1670.9831576461677
1872,986.882447207131
1873,1701.6193422635038
1874,1107.4022583144283
1875,1632.092856340387
1876,1269.9238333901337
1877,1600.2215861596503
1878,1664.190198290748
1879,1015.1649582184464
1880,1023.0085866680272
1881,1761.3388249866723
1882,1499.7702555333672
1883,1183.4874740123253
1884,1310.1227754214372
1885,1644.9625200987928
1886,2032.0387739635232
1887,1581.1312338657704
1888,1766.460944616251
1889,899.6071989523664
1890,1170.6577909904686
1891,759.6012548066708
1892,980.5940007217085
1893,1284.1440359306082
1894,1869.9606568368708
1895,1396.8403277768398
1896,966.0041144321239
1897,1051.2710538520716
1898,836.2131458063135
1899,1028.3652692628066
1900,846.8717566085945
1901,1140.2314699284004
1902,1421.2430761192493
1903,1457.1705514374667
1904,1242.5221352959295
1905,1740.7651502758952
1906,1317.2275581145484
1907,1625.7343849055485
1908,722.7667526290986
1909,814.4147611010084
1910,814.3260745551416
1911,1030.3094067730049
1912,2163.4516484728338
1913,1237.661885427854
1914,642.8332473523658
1915,1794.2415958409777
1916,231.1836116025798
1917,1496.201695262184
1918,1016.3122633323791
1919,1161.2634789233787
1920,1767.330986963528
1921,2396.6328546297827
1922,1829.8707485046177
1923,1217.0310683719274
1924,1788.5484271322953
1925,1322.796013450299
1926,2203.7169501911485
1927,1127.1593531972644
1928,1386.0660584904915
1929,892.1288153963973
1930,628.8190663078962
1931,942.7578467061227
1932,882.9100029841726
1933,1111.340800814532
1934,1222.1749115953912
1935,979.9853424753323
1936,1222.186834842792
1937,1222.563915025499
1938,1514.2329934116883
1939,1860.056146705076
1940,1429.1604005095824
1941,1235.0208360201666
1942,1175.657742300471
1943,1492.439544554621
1944,1670.1536770263262
1945,2099.5548627163
1946,1775.7951250970689
1947,1906.2400797812713
1948,1659.6017722175125
1949,1870.896345952034
1950,1406.902646813544
1951,2285.272284823589
1952,1985.811552485208
1953,1352.4580262193203
1954,1185.5671120951513
1955,968.8230434275217
1956,1973.567240074835
1957,1610.735934259595
1958,1682.897749872043
1959,1248.3068229053297
1960,1047.1806454000557
1961,967.448477013865
1962,682.7665501641276
1963,682.8567622913826
1964,891.7770708245262
1965,1122.149487298626
1966,1179.344811296547
1967,1764.3995982106187
1968,2704.3373760554414
1969,2172.6843454565073
1970,2307.7117144266476
1971,2127.344942816948
1972,1829.397760820799
1973,1373.3949645288558
1974,1607.435200355489
1975,2803.9821499341697
1976,1779.9685355670772
1977,1970.6506324703105
1978,2220.6492723186693
1979,2072.732492103429
1980,1525.6301817412577
1981,2006.2955389117797
1982,1498.0109331381364
1983,1497.9244892005006
1984,1092.8417921310515
1985,1589.8990499878128
1986,1604.6156705155695
1987,1307.8847968818654
1988,1083.3328969393574
1989,1182.138350890961
1990,1260.8765634622546
1991,1509.1347352430328
1992,1347.8922469676702
1993,987.1798828090893
1994,1511.6286664201016
1995,1155.7102933446422
1996,1591.6119356395773
1997,1873.3044753841846
1998,2214.5656493679
1999,1480.4011473445787
2000,1732.1347563102854
2001,1513.411565503954
2002,1759.730540367737
2003,1639.3368515979973
2004,1320.7067906741186
2005,1628.7969776119635
2006,1523.7520373891732
2007,1850.698474717457
2008,1360.519047508415
2009,1171.409831479516
2010,1162.3493482269714
2011,1312.3486723904753
2012,1298.1891522604158
2013,1079.864336201133
2014,1209.5587582919854
2015,1158.288065623688
2016,1159.514864950926
2017,1183.447181774626
2018,1100.3932938161238
2019,967.5343201472766
2020,996.0700098745291
2021,967.2521530479727
2022,1595.469031555969
2023,1294.6495606170818
2024,1521.3234528944045
2025,2316.2638698050705
2026,1381.8936557438008
2027,839.2431228855575
2028,966.0837625354561
2029,1055.0457891007054
2030,1806.3612427446756
2031,1462.547880073961
2032,1583.4947437407022
2033,1736.5588546837175
2034,955.3083224696577
2035,1216.2329623445137
2036,1245.6845380443635
2037,1251.5978934249115
2038,1475.4762626256484
2039,1376.279921833409
2040,1646.2222631634486
2041,1658.6568211819044
2042,1300.9562048859664
2043,1592.060973244395
2044,1939.0340907757554
2045,1806.1960176915995
2046,1811.503321221507
2047,1021.6002359712758
2048,1024.3757643234046
2049,1925.5539749755721
2050,1155.7835710344382
2051,287.3523808668785
2052,1244.6139355238006
2053,1249.2548048185747
2054,547.9215399287788
2055,1501.4291573763603
2056,853.2238543009643
2057,1158.0561290406995
2058,1476.0304348887908
2059,1313.431787637172
2060,1446.1251469877543
2061,1604.4568335623358
2062,1233.5985698832155
2063,852.0854306428678
2064,1286.8901995147905
2065,1091.0277871955088
2066,1333.0533102167965
2067,492.56211232089174
2068,2032.0437320405165
2069,247.5033214803311
2070,950.4461522919783
2071,754.3981402091179
2072,1147.5143960230332
2073,1056.8807182517469
2074,1464.6154957144793
2075,1208.1840483755639
2076,980.7143969494027
2077,1402.372703870747
2078,1148.1798122170762
2079,1012.1528074003973
2080,1060.4414235381312
2081,1072.4631859220349
2082,2005.1992934240864
2083,1085.6121200407047
2084,924.1305884057816
2085,1247.943173126471
2086,479.809722924611
2087,1022.9179670407631
2088,949.327478309044
2089,754.2113266426807
2090,1015.9460947994428
2091,1137.1735806409179
2092,1131.538707941595
2093,1267.3454073245261
2094,1067.87616013611
2095,1140.939480038938
2096,656.9054578344119
2097,876.0163115325431
2098,1174.8598949071795
2099,460.122144752161
2100,817.5408893928153
2101,1120.1724946449563
2102,927.4119473123677
2103,576.6013800775178
2104,1465.2504473935612
2105,908.6622252832216
2106,909.9549916906794
2107,1789.2198770384132
2108,1100.444797226823
2109,1034.206249712327
2110,1164.1265581298478
2111,1027.225593546294
2112,1340.3831642207856
2113,901.8084535246983
2114,825.2034852401388
2115,1286.5852887956153
2116,1061.6759005364304
2117,1108.3531613757575
2118,993.8909060148046
2119,1115.166190656515
2120,814.0097116093935
2121,255.03349845744927
2122,908.2970856831686
2123,230.84755489227157
2124,1385.4767894689026
2125,1448.6077830606514
2126,1155.7391487138436
2127,1589.9855176305998
2128,1114.6293194076704
2129,860.5908155509043
2130,1071.2972595538463
2131,1610.736162551277
2132,1102.2691955054538
2133,1162.6275671185185
2134,989.0451772497493
2135,593.6769264991752
2136,824.4746924804377
2137,1171.255830213212
2138,1122.9740437236337
2139,1151.3957160235034
2140,1109.4944490897713
2141,668.565955297281
2142,1199.1997727466965
2143,1203.0641685163805
2144,1407.1384797319142
2145,1074.0010695318394
2146,1159.988500697592
2147,1305.6586514787182
2148,860.072482341499
2149,978.6424274937439
2150,1699.7654329602794
2151,780.7846390772926
2152,1744.7440769122181
2153,1682.9524983153663
2154,967.3257779475358
2155,875.536895149996
2156,1679.9123554047994
2157,1792.914509450427
2158,1290.3692069348356
2159,1128.7716223788975
2160,905.4380732819795
2161,1800.7401180757943
2162,2530.053028206654
2163,1956.0443852086628
2164,1593.645827725056
2165,1446.7376918437712
2166,1107.4456624586571
2167,1582.2545960424607
2168,1216.196757401315
2169,1115.0933645030948
2170,1283.9433111694793
2171,1052.5574919183075
2172,1202.5490496344967
2173,1157.772545971322
2174,1651.2311504715265
2175,1676.4077073971664
2176,1983.9163199525474
2177,1589.8807414053692
2178,1202.605910484678
2179,949.8324934806681
2180,2047.9745838453368
2181,1612.0410215073275
2182,1744.155329866892
2183,1510.5448293067934
2184,1220.2095283080778
2185,673.0026874719617
2186,1259.2611264662214
2187,1174.6956366782458
2188,963.4886777266081
2189,1056.5351864095778
2190,324.9103417787475
2191,324.8465115475387
2192,878.3693824207512
2193,786.1145791324219
2194,320.98261271853704
2195,1024.6523373870277
2196,686.2463345884552
2197,1155.522723684715
2198,1424.944708497933
2199,1337.045934257493
2200,907.6423195620313
2201,920.116614070552
2202,1090.200911524194
2203,1103.0314672826107
2204,1326.95792945009
2205,1123.7435053906518
2206,1219.2899587209647
2207,1030.4655475490742
2208,1296.5336925134002
2209,2114.6770222566033
2210,722.8158736953402
2211,1007.5342054711095
2212,909.0780681998035
2213,989.1434548953459
2214,983.9279100756914
2215,693.1863482545348
2216,1505.9353140850676
2217,210.1677367292917
2218,525.9345986542869
2219,593.1942896777206
2220,739.6217604315073
2221,1794.2430425688142
2222,1791.9150119332191
2223,2102.9253954930105
2224,1268.036392384599
2225,522.335686772931
2226,1875.105437472341
2227,1487.1272567287115
2228,1698.4717786119095
2229,1265.6660306020278
2230,698.3969426568332
2231,1115.9460591944944
2232,1667.4665563616707
2233,1402.433627709076
2234,1600.0294673448634
2235,1859.7092290698604
2236,2056.445312225913
2237,2188.0122133913724
2238,1500.102585164349
2239,1220.0817821003254
2240,1327.9885002615085
2241,1340.3605011531322
2242,1162.5543537037752
2243,872.4653162496932
2244,718.9876973525927
2245,665.4884384703961
2246,1256.512118947418
2247,764.2274879231916
2248,914.2694132716352
2249,946.3651707390392
2250,974.3500022622259
2251,1084.748816145001
2252,1769.479285099388
2253,709.2471889419736
2254,800.9070576554158
2255,1249.7882844140256
2256,1011.8882465452225
2257,1422.593884786352
2258,1309.9478676033607
2259,1213.3224439573007
2260,1405.5553403836846
2261,1306.2828025006359
2262,1467.1967175174316
2263,1665.6042707939978
2264,2872.197178671103
2265,1318.044168508278
2266,1797.6645740400552
2267,2475.906497352769
2268,2024.4464672058027
2269,1433.2901141615264
2270,1020.1131540924706
2271,1742.229756496573
2272,1189.437820425935
2273,1294.6662794025115
2274,1431.514888752336
2275,1700.6248827628226
2276,1397.7105932943568
2277,1428.8413368601703
2278,1171.3161366645666
2279,1022.933052832248
2280,1022.8503699786671
2281,1492.1644393383
2282,1549.0517424494658
2283,746.6438576017939
2284,903.9425778000325
2285,1184.3827688250533
2286,1104.950402421537
2287,2002.3340313242004
2288,1888.4971491198733
2289,2351.71090583519
2290,2352.8019540240048
2291,1633.7267943401544
2292,2235.854637926703
2293,2840.4640648228165
2294,2188.4819167249516
2295,2575.0818418131767
2296,1920.4441287095417
2297,1351.8787015920784
2298,2008.4683473958132
2299,2244.3187169337557
2300,1763.0528430819738
2301,1255.367547052827
2302,1799.7683089065013
2303,1918.349017899942
2304,1594.4710052295984
2305,1453.578936890475
2306,1453.5423662039293
2307,1520.1027870225407
2308,1733.1355974451074
2309,1758.8155502943803
2310,1478.0055848113343
2311,1567.804640934837
2312,1060.6131400204995
2313,1071.5225575479005
2314,916.615855586297
2315,1035.3313026053809
2316,1070.7400079254624
2317,1480.134156333207
2318,1049.458688823982
2319,1016.3094301372685
2320,1394.6966881112628
2321,1619.1037688136598
2322,1413.5820278725141
2323,1013.4499993236045
2324,706.5847751017598
2325,1688.3460525406467
2326,712.0721364269217
2327,1250.445441942795
2328,1269.2418707135225
2329,1236.568599304561
2330,1245.6561112668212
2331,2194.321026400245
2332,2028.8711050643299
2333,1877.1059986258226
2334,1553.1951175122567
2335,1535.690932226117
2336,1811.5646028602905
2337,1527.8555422838585
2338,1719.9466600385877
2339,1702.4617158461353
2340,2190.495697340701
2341,1704.2006773286716
2342,1715.367640673876
2343,1669.8573685704337
2344,1371.1869461744218
2345,1598.2380953085076
2346,1493.5379973579968
2347,1490.1759346077918
2348,1248.8383542483025
2349,1049.952909616636
2350,1322.4317714192214
2351,1758.1853484778896
2352,1878.433824029435
2353,1645.861144149657
2354,1229.324101919776
2355,1276.9836863716782
2356,1222.6134068546119
2357,1636.6495304810235
2358,1229.6086604245459
2359,882.1662483722539
2360,1000.6775230854664
2361,1162.7905293070787
2362,1716.6781585156166
2363,1159.2650826970466
2364,1170.2231520209532
2365,1537.8888845336821
2366,1277.7432675535604
2367,1700.1769323692897
2368,1509.0838144612633
2369,1728.6477053043213
2370,1041.9038688783237
2371,1071.6139813872753
2372,1499.7639461534409
2373,1451.005123578738
2374,1675.679647406493
2375,1666.6079193694668
2376,2328.6280149879312
2377,2749.067478235905
2378,1086.6024107182025
2379,1511.6850606817425
2380,1118.384446634387
2381,1445.6514104092337
2382,1389.2356283119616
2383,1777.326156016251
2384,1536.738027374804
2385,1221.616845686809
2386,1175.958411877954
2387,1105.0267241107956
2388,344.794325995473
2389,1049.9424144753339
2390,1056.0870093461049
2391,1078.510001338688
2392,1000.6683831455607
2393,1318.663133383642
2394,1164.8987520744315
2395,1305.208819848452
2396,1329.2608294084635
2397,1791.6407077383785
2398,944.507686895024
2399,747.4840814016118
2400,501.39125993899
2401,905.444077315081
2402,1224.5116962913867
2403,1739.3228942271949
2404,1022.2337566051206
2405,1370.0438544402275
2406,1047.4222677247985
2407,1127.1653106428457
2408,1177.2024544489543
2409,1277.8631488407987
2410,1592.3066090287355
2411,1031.7008553456624
2412,1401.3067085451423
2413,1357.7565317218525
2414,1047.1004561098305
2415,1739.2007114193896
2416,1060.5950048197126
2417,1162.651045297019
2418,1035.161321170501
2419,1424.7471822668497
2420,1033.4138554667325
2421,1383.226486203136
2422,1033.8258876947775
2423,1204.3737282801646
2424,1498.1438221971566
2425,1410.803979201338
2426,1321.231810391745
2427,1043.9128484383043
2428,1067.1528810152572
2429,1020.6833669184308
2430,1065.1026610513702
2431,1069.707327042586
2432,1162.73292844579
2433,1306.8792203363405
2434,1386.6390316419158
2435,1536.4505445557422
2436,263.045218909942
2437,967.3298309449563
2438,1013.8864171800368
2439,981.8439365105673
2440,1069.8194853196196
2441,1142.3952101818384
2442,1081.4524374991358
2443,977.6527471123757
2444,898.6769114369887
2445,797.4686212440993
2446,1399.335390898235
2447,1100.2005581309795
2448,1066.7825322500555
2449,861.0227667396788
2450,1234.5211993602802
2451,954.7519427911787
2452,1365.531929415298
2453,274.7329604799925
2454,388.1428348694087
2455,930.8800069813847
2456,1162.2396638769094
2457,966.3139968484523
2458,847.842166978779
2459,989.5601982970346
2460,1114.2605815600546
2461,932.5229793020627
2462,1206.5519973623802
2463,991.4155476479625
2464,1548.0688863830237
2465,1027.5495651889953
2466,995.8821737724722
2467,938.4678725910511
2468,824.5520299185863
2469,1150.5544012936207
2470,1256.6485521173809
2471,1359.4366524685927
2472,1556.7705032123783
2473,1044.118246083971
2474,1059.104372244558
2475,1469.7375033284884
2476,921.5083041123985
2477,1055.394012765917
2478,1592.9238196233782
2479,1123.6238273928573
2480,1107.2024824308385
2481,1162.5661193248693
2482,888.3458124924061
2483,986.4020609545363
2484,1055.057016592287
2485,1020.6705137790716
2486,1421.4869609465575
2487,1296.449714234644
2488,933.9491952377927
2489,1172.7389241780522
2490,1298.4420807153003
2491,282.95774808276815
2492,1420.245640657996
2493,713.834628951076
2494,1351.7182626221802
2495,753.1505875461988
2496,1748.6101611279641
2497,1279.7715739364187
2498,967.3856037775782
2499,267.7039705597383
2500,1160.48332201536
2501,1497.5222931463632
2502,1316.5532141047254
2503,1176.2334987138715
2504,1431.4033209926752
2505,1196.5769014947641
2506,1834.0429444093766
2507,2383.082810475726
2508,1834.0450182387708
2509,1724.1473097304172
2510,1663.9539329030072
2511,1417.9560794331496
2512,1235.277371824444
2513,1298.4768327963898
2514,1294.2150881054877
2515,1142.876091840197
2516,898.0918110943057
2517,1107.387874880116
2518,1226.0548646788277
2519,1347.7798038290628
2520,1202.1836157022476
2521,1178.0886724972577
2522,1336.7684028282144
2523,975.5953149624451
2524,1137.704030082221
2525,1116.749310258229
2526,1162.7348311385413
2527,989.212553445981
2528,971.7164561984764
2529,967.5957872398405
2530,570.530783107831
2531,1865.1534874246345
2532,1356.4055790488126
2533,1201.329239561241
2534,1745.103275240049
2535,1956.4127058953954
2536,1273.4739914554818
2537,1496.9994449777591
2538,1030.1512795693102
2539,1311.7566254099656
2540,1484.5164117114073
2541,1034.2087516906045
2542,1071.489039432424
2543,1047.220876821187
2544,1215.792610298903
2545,1131.6786279151643
2546,1316.7157021566409
2547,1097.0150719770604
2548,621.3753131109366
2549,1008.0348327988065
2550,5661.245511733889
2551,759.787362822872
2552,1073.9613277744033
2553,324.84418935087587
2554,1334.1110778961597
2555,797.3059720794323
2556,860.8251099772777
2557,967.3056995507434
2558,1801.3641710673671
2559,1476.073767053017
2560,908.6055774002745
2561,753.6057616416876
2562,891.2391869380165
2563,982.4159005144088
2564,1190.847718410636
2565,345.73388347484723
2566,1266.7742459840588
2567,988.4936260561634
2568,1739.6361979434878
2569,1660.0020684453025
2570,726.3344420891668
2571,1872.6995812148957
2572,1127.2340593616739
2573,1890.5535162630447
2574,989.5326585818992
2575,943.3534319928268
2576,1229.2507043963487
2577,1227.266964292578
2578,913.9374004226975
2579,240.5497771661116
2580,1353.069118991517
2581,1198.9048438999007
2582,982.112262387
2583,1768.6358977077355
2584,1201.2734842206366
2585,1594.1680654645754
2586,1572.3224162182798
2587,1628.6576476266375
2588,972.3394985953328
2589,1100.5119805982583
2590,1674.221861631413
2591,1122.3694342669828
2592,1882.7599360294284
2593,1729.2762565313317
2594,1405.6072622750303
2595,1427.0402425408026
2596,2141.3792428177617
2597,1663.0297733065474
2598,1627.6627854510662
2599,2032.9485381843733
2600,567.0490512921731
2601,1033.9966113742141
2602,763.9123969094915
2603,723.3024892354517
2604,764.0251571182655
2605,763.9194999522857
2606,1056.2826414054548
2607,1419.983673684236
2608,1437.2394496299137
2609,999.6693052756102
2610,891.9580102933722
2611,1615.738708828047
2612,1242.393406450794
2613,914.274553577884
2614,973.7018346627408
2615,1347.282849419262
2616,1131.6609720185463
2617,1852.0365410974357
2618,1813.960352035117
2619,2062.253163385716
2620,1106.2186250808543
2621,1119.378938116535
2622,1181.5523328195786
2623,1471.9280424054111
2624,2035.4045189176416
2625,2467.7500991593574
2626,1298.4367985311187
2627,1333.898941607342
2628,1944.2306801902348
2629,2214.870178324856
2630,1601.022386686369
2631,2294.256734061333
2632,1936.5158064419625
2633,1910.7531228413336
2634,2153.1172120024326
2635,1136.326334708624
2636,1307.2137727786132
2637,1180.4744679978166
2638,1446.4093427430112
2639,1086.7618637160026
2640,1232.6450123752159
2641,970.0564680927927
2642,1640.0076232003871
2643,746.641890872898
2644,1021.8835222121257
2645,703.8147848368634
2646,672.048916874456
2647,746.6306704592412
2648,1194.932678444907
2649,1176.7839359400252
2650,1179.334972424878
2651,1122.0863561920155
2652,2170.6872545195256
2653,1804.1616202628802
2654,1923.5906303773295
2655,2081.8809290705585
2656,1524.4894440359274
2657,1923.980759190587
2658,1636.6734176392658
2659,1544.4054622218982
2660,1928.610608355123
2661,1997.406672425193
2662,1984.1344478832661
2663,1720.0109006493701
2664,1741.2965333626507
2665,1879.8558653002078
2666,1857.4753534406273
2667,1016.2495029718366
2668,1034.4885503780974
2669,1480.07337472036
2670,1538.2827579967836
2671,1034.530121502125
